Unit ID,Institution,Year,Major Number,Degree Group,Award Level,CIP Code,CIP Title,Total Completions
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,14,Engineering,210
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,15,Engineering/Engineering-related Technologies/Technicians,22
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,16,"Foreign Languages, Literatures, and Linguistics",21
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,23,English Language and Literature/Letters,11
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,25,Library Science,144
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,326
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,109
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,172
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",20
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,38,Philosophy and Religious Studies,2
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,40,Physical Sciences,31
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,42,Psychology,108
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,44,Public Administration and Social Service Professions,705
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,45,Social Sciences,53
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,50,Visual and Performing Arts,33
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,51,Health Professions and Related Programs,531
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",138
186380,Rutgers University-New Brunswick,2024,First major,Graduate,Master's degree,54,History,8
186380,Rutgers University-New Brunswick,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,44,Public Administration and Social Service Professions,0
186380,Rutgers University-New Brunswick,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,50,Visual and Performing Arts,20
186380,Rutgers University-New Brunswick,2024,First major,Graduate-Doctoral Professional/Other,Doctor's degree - professional practice,51,Health Professions and Related Programs,608
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,126
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,04,Architecture and Related Services,17
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",174
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",228
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,352
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,13,Education,102
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,14,Engineering,753
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",158
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,253
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,24,"Liberal Arts and Sciences, General Studies and Humanities",0
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,1564
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,724
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,593
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,104
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,40,Physical Sciences,224
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,42,Psychology,1107
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,112
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,45,Social Sciences,2336
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,374
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,50
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",35
110662,University of California-Los Angeles,2024,First major,Bachelors,Bachelor's degree,54,History,197
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,03,Natural Resources and Conservation,4
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,04,Architecture and Related Services,3
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,05,"Area, Ethnic, Cultural, Gender, and Group Studies",5
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,11,Computer and Information Sciences and Support Services,46
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,13,Education,60
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,14,Engineering,160
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,16,"Foreign Languages, Literatures, and Linguistics",32
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,22,Legal Professions and Studies,1
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,23,English Language and Literature/Letters,9
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,25,Library Science,0
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,26,Biological and Biomedical Sciences,142
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,27,Mathematics and Statistics,36
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,30,Multi/Interdisciplinary Studies,6
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,38,Philosophy and Religious Studies,1
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,40,Physical Sciences,91
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,42,Psychology,43
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,44,Public Administration and Social Service Professions,6
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,45,Social Sciences,71
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,50,Visual and Performing Arts,28
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,51,Health Professions and Related Programs,43
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,52,"Business, Management, Marketing, and Related Support Services",10
110662,University of California-Los Angeles,2024,First major,Graduate,Doctor's degree - research/scholarship,54,History,6
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,04,Architecture and Related Services,150
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",39
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,09,"Communication, Journalism, and Related Programs",4
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,11,Computer and Information Sciences and Support Services,117
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,13,Education,192
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,14,Engineering,712
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,16,"Foreign Languages, Literatures, and Linguistics",25
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,22,Legal Professions and Studies,285
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,23,English Language and Literature/Letters,4
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,25,Library Science,73
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,116
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,87
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,1
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,38,Philosophy and Religious Studies,4
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,40,Physical Sciences,141
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,42,Psychology,35
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,44,Public Administration and Social Service Professions,163
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,45,Social Sciences,201
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,50,Visual and Performing Arts,165
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,51,Health Professions and Related Programs,377
110662,University of California-Los Angeles,2024,First major,Graduate,Master's degree,52,"Business, Management, Marketing, and Related Support Services",944
